Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
4140	IT統括部 デジタル改革グループ グループ長	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	0.75
4141	IT統括部 なし	ja	Yes	Information Technology Administrator				1
4142	IT統括部 課長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.85
4143	IT統括部メンバー	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.85
4144	IT統括部長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4145	IT統括部長 IT基盤グループリーダー	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4146	IT総合戦略室管理者	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4147	IT計画	ja	Yes	Information Technology Generalist				1
4148	IT講師	ja	Yes	Technology Instructor	Education DM	Education	Senior	1
4149	IT講座企画部	ja	Yes	Business Planner				1
4150	IT販売	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
4151	IT責任者	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4152	IT資産管理	ja	Yes	Information Technology Administrator				1
4153	IT連携コーディネーター	ja	Yes	Information Technology Generalist				1
4154	ＩＴ運用	ja	Yes	Information Technology Generalist				1
4155	IT運用(派遣)	ja	Yes	Information Technology Generalist				1
4156	IT運用・保守	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4157	IT運用・保守サービス	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4158	IT運用サービス	ja	Yes	Information Technology Generalist				1
4159	IT運用サポート	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4160	IT運用保守	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4161	IT運用担当	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4162	IT運用支援	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4163	IT運用業務	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4164	IT運用管理	ja	Yes	Information Technology Administrator				1
4165	IT運用管理担当者	ja	Yes	Information Technology Administrator				1
4166	IT運用管理者	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
4167	IT運用者	ja	Yes	Information Technology Generalist				1
4168	IT部	zh-Hans	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4169	IT部 SREリード	ja	Yes	Information Technology Generalist				1
4170	ＩＴ部　サイバーセキュリティグループ 一般社員・職員	ja	Yes	Cyber Security Engineer	Security User	Security	Entry	0.98
4171	IT部署	zh-Hans	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4172	IT部長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4173	IT部門	ja	Yes	Information Technology Generalist				1
4174	アーキテクチャ&モダナイゼーション部	ja	Yes	Architect				1
4175	アーキテクト	ja	Yes	Architect	Architect User	Architect	Entry	1
4176	アーキテクト デジタル	ja	Yes	Information Technology Architect	Architect DM	Architect	Senior	1
4177	アーキテクトグループ長	ja	Yes	Architecture Manager	Architect DM	Architect	Manager	0.94
4178	アーティスト	ja	Yes	Arts Professional				1
4179	アートディレクター	ja	Yes	Digital Content Manager				1
4180	アウトソーシング	ja	No					
4181	アカウント	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4182	アカウント セールス 主任	ja	Yes	Account Manager				1
4183	アカウント・エグゼクティブ	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
4184	アカウント・リーダー	ja	No					
4185	アカウントSE	ja	Yes	Information Technology Generalist				1
4186	アカウントエグゼクティブ	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
4187	アカウントエグゼクティブ 部長	ja	Yes	Sales Director				1
4188	アカウントエンジニア	ja	Yes	Sales Engineer				1
4189	アカウントコンサルタント	ja	Yes	Consultant				1
4190	アカウントサービス	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
4191	アカウントサポート	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
4192	アカウントスーパーバイザー	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
4193	アカウントゼネラルマネージャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4194	アカウントディレクター	ja	Yes	Sales Director				1
4195	アカウントテクノロジーストラテジスト	ja	Yes	Information Technology Generalist				1
4196	アカウントプランナー	ja	Yes	Account Executive				1
4197	アカウントマネージャ	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4198	アカウントマネージャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4199	アカウントマネージャー　TCR	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4200	アカウントマネジャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4201	アカウントリーダー	ja	No					
4202	アカウント管理者	ja	Yes	Information Technology Generalist				1
4203	あかさ	ja	No					
4204	アシスタント	ja	Yes	Information Technology Generalist				1
4205	アシスタント コミュニケーションズ コンサルタント	ja	Yes	Information Technology Generalist				1
4206	アシスタント マネージャー	ja	Yes	Information Technology Manager				1
4207	アシスタント・マネージャー	ja	Yes	Information Technology Manager				1
4208	アシスタントエンジニア	ja	Yes	Information Technology Engineer				1
4209	アシスタントグループマネージャー	ja	Yes	Information Technology Manager				1
4210	アシスタントコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
4211	アシスタントゼネラルマネージャー	ja	Yes	Information Technology Generalist				1
4212	アシスタントチーフ	ja	Yes	Executive Assistant				1
4213	アシスタントチーフエンジニア	ja	Yes	Information Technology Engineer				1
4214	アシスタントチームリーダー	ja	Yes	Information Technology Generalist				1
4215	アシスタントディレクター	ja	Yes	Information Technology Manager				1
4216	アシスタントバイヤー	ja	Yes	Buyer Sourcing	Purchasing User	Purchasing	Entry	1
4217	アシスタントプランナー	ja	Yes	Business Planner				1
4218	アシスタントプロデューサー	ja	Yes	Information Technology Generalist				1
4219	アシスタントマネージャ	ja	Yes	Information Technology Manager				1
4220	アシスタントマネージャー	ja	Yes	Information Technology Manager				1
4221	IT企画部	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.7
4222	アシスタントリーダー	ja	Yes	Information Technology Generalist				1
4223	アシスタント営業マネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4224	アシンスタントマネージャー	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	0.6
4225	アソシエイト	ja	Yes	Information Technology Generalist				1
4226	アソシエイト・エンジニア	ja	Yes	Information Technology Engineer				1
4227	アソシエイト・ディレクター	ja	Yes	Information Technology Generalist				1
4228	アソシエイト・パートナー	ja	Yes	Information Technology Manager				1
4229	アソシエイト・マネージャー	ja	Yes	Information Technology Manager				1
4230	アソシエイトアーキテクト	ja	Yes	Architect	Architect User	Architect	Entry	1
4231	アソシエイトエンジニア	ja	Yes	Information Technology Engineer				1
4232	アソシエイトコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
4233	アソシエイトディレクター	ja	Yes	Information Technology Generalist				1
4234	アソシエイトパートナー	ja	Yes	Information Technology Manager				1
4235	アソシエイトバイスプレジデント/テクノロジープラクティス	ja	Yes	Vice President of Technology	Information Technology DM	Information Technology	VP	1
4236	アソシエイトプリンシパル	ja	Yes	Information Technology Generalist				1
4237	アソシエイトマネージャー	ja	Yes	Information Technology Manager				1
4238	アソシエートパートナー	ja	Yes	Information Technology Manager				1
4239	"アドテクノロジーディビジョン, リードシステムエンジニア"	ja	Yes	Information Technology Generalist				0.98
4240	アドバイザー	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
4241	アドバイザー/シニアエキスパート	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
4242	アドバイザリー IT スペシャリスト	ja	Yes	Information Technology Analyst	Information Technology User	Information Technology	Entry	1
4243	アドバイザリーITスペシャリスト	ja	Yes	Information Technology Analyst	Information Technology User	Information Technology	Entry	1
4244	アドバイザリーマネージャー	ja	Yes	Information Technology Manager				1
4245	アドミニストレーター	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
4246	アナリスト	ja	Yes	Business Analyst				1
4247	アナリスト/プレス	ja	Yes	Business Analyst				1
4248	アナリティクスマネージャー	ja	Yes	Information Technology Generalist				1
4249	アニメーター	ja	Yes	Animator	Other DM	Other	Senior	1
4250	アフィリエイト	ja	Yes	Marketing Specialist				1
4251	アプリケーション・アーキテクト	ja	Yes	App Developer				1
4252	アプリケーション・コンサルタント	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	1
4253	アプリケーションアーキテクト	ja	Yes	App Developer				1
4254	アプリケーションアナリスト	ja	Yes	Program Analyst				1
4255	アプリケーションエンジニア	ja	Yes	App Developer	Developer User	Developer	Entry	1
4256	"アプリケーショングループ, エキスパート"	ja	Yes	App Developer				1
4257	アプリケーションコンサルタント	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	1
4258	"アプリケーションサービス事業部共通技術統括本部, 企画員"	ja	Yes	Information Technology Generalist				0.99
4259	アプリケーションスペシャリスト	ja	Yes	App Developer				1
4260	"アプリケーション事業推進部, 課長"	ja	Yes	Information Technology Manager				1
4261	"アプリケーション共通技術統括部, 課長"	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.99
4262	アプリケーション管理	ja	Yes	Software Application Manager	Engineering DM	Engineering	Manager	1
4263	アプリケーション開発	ja	Yes	App Developer	Developer User	Developer	Entry	1
4264	アプリケーション開発エンジニア	ja	Yes	App Developer				1
4265	アプリケーション開発者	ja	Yes	App Developer	Developer User	Developer	Entry	0.98
4266	アプリケーション開発部 グループリーダー	ja	Yes	App Developer				1
4267	アプリ開発	ja	Yes	App Developer	Developer User	Developer	Entry	1
4268	アプリ開発者	ja	Yes	App Developer	Developer User	Developer	Entry	0.96
4269	アプリ開発部長	ja	Yes	Development Manager				1
4270	アライアンス マネージャ	ja	Yes	Information Technology Manager				1
4271	アルゴリズムエンジニア	ja	Yes	Information Technology Engineer				1
4272	アルバイト	ja	Yes	Contract Worker	Other User	Other	Entry	1
4273	イノベーションリーダー	ja	Yes	Innovation Manager	Product Management DM	Product Management	Manager	1
4274	イノベーション創造室 DX推進部 課長	ja	Yes	Information Technology Manager				1
4275	イノベーション推進室 TCR	ja	Yes	Information Technology Analyst				1
4276	イノベーション責任者	ja	Yes	Innovation Manager	Product Management DM	Product Management	Manager	1
4277	イベント＆プランニングマネージャー	ja	Yes	Business Planner				1
4278	イベント・コーディネーター	ja	Yes	Event Planner	Customer Service and Support User	Customer Service and Support	Entry	1
4279	イベントマネージャー	ja	Yes	Information Technology Generalist				1
4280	イベント制作	ja	Yes	Event Planner	Customer Service and Support User	Customer Service and Support	Entry	1
4281	イベント業 営業	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4282	イメージング＆センシングエッジコア技術部門システムソフトウェア開発部 ソフトウェアエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4283	イメージング・センシング・エッジコア技術部門 システムソフトウェア開発部 統括課長	ja	Yes	Development Manager				0.99
4284	イラストレーター	ja	Yes	Illustrator	Media and Communication User	Media and Communication	Entry	1
4285	インサイドセールス	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
4286	インサイドセールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4287	インサイドセールスリーダー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4288	インストラクタ	ja	Yes	Information Technology Generalist				1
4289	インストラクター	ja	Yes	Information Technology Generalist				1
4290	インターナルコミュニケーション	ja	Yes	Information Technology Generalist				1
4291	インターン	ja	Yes	Intern	Education User	Education	Training	1
4292	インターン生	ja	Yes	Intern	Education User	Education	Training	1
4293	インテグレーションエンジニア	ja	Yes	Information Technology Generalist				1
4294	インテリアデザイナー	ja	Yes	Interior Designer	Other DM	Other	Senior	1
4295	インフラ	ja	Yes	Infrastructure Engineer				1
4296	インフラ インフラエンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4297	インフラ サブマネジャー	ja	Yes	Infrastructure Engineer				1
4298	インフラ スペシャリスト	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4299	インフラ/セキュリティ運用	ja	Yes	Infrastructure Engineer				1
4300	インフラSE	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	0.9
4301	インフラエンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4302	インフラエンジニア インフラ統括マネージャー	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4303	インフラサービス部 チームリーダ	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4304	インフラシステム部 課長	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4305	インフラストラクチャ/ネットワーク担当者	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4306	インフラストラクチャー部 サイバーセキュリティ バイスプレジデント	ja	Yes	Information Technology Manager				1
4307	インフラストラクチャエンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4308	インフラストラクチャサポートスペシャリスト	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4309	インフラストラクチャ部 マネージャー	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4310	インフラソリューション部 エンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4311	インフラチーム	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4312	インフラチーム インフラエンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4313	インフラマネージャー	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4314	インフラ戦略グループ 一般社員・職員	ja	Yes	Infrastructure Engineer				1
4315	インフラ担当	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4316	インフラ担当マネージャー	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	1
4317	インフラ構築	ja	Yes	Infrastructure Engineer				1
4318	インフラ管理	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4319	インフラ設計者	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4320	インフラ運用	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
4321	ヴァイス・プレジデント	ja	Yes	Vice President Administration				1
4322	ヴァイスプレジデント	ja	Yes	Vice President Administration				1
4323	ヴァイスプレジデント（部長職）	ja	Yes	Vice President Administration				1
4324	ウェブサービス	ja	Yes	Information Technology Generalist				1
4325	ウェブサービス部 部長	ja	Yes	Information Technology Manager				1
4326	ウェブディレクター	ja	Yes	Director of Web Development	Media and Communication DM	Media and Communication	Director	1
4327	ウェブ担当者	ja	Yes	Website Manager	Media and Communication DM	Media and Communication	Manager	1
4328	ウォーターサーバー事業 TCR	ja	Yes	Information Technology Analyst				0.91
4329	エージェント	ja	Yes	Information Technology Generalist				1
4330	IT技術職	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4331	エキスパート TCR	ja	Yes	Operations Specialist				1
4332	エキスパート エンジニア	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
4333	エキスパート 消費生活アドバイザー	ja	Yes	Customer Service Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
4334	エキスパート　第二情報グループ	ja	No					
4335	エキスパート/DEVOPSエバンジェリスト	ja	Yes	Devops Specialist	Engineering User	Engineering	Entry	0.85
4336	エキスパート/市場開発	ja	Yes	Business Development Specialist	Business Development User	Business Development	Entry	0.94
4337	エキスパート・エンジニア	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
4338	エキスパートエンジニア	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
4339	エキスパートリーダー) EXPERT LEADER	ja	Yes	Information Technology Engineer				1
4340	エグゼオフィサー/EXECUTIVE OFFICER	ja	Yes	Manager Positions				1
4341	エグゼクティブ	ja	Yes	Executive				1
4342	エグゼクティブ アカウント マネージャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
4343	エグゼクティブ インダストリースペシャリスト	ja	Yes	Information Technology Generalist				1
